1652313600000,1.00600000,1.00650000,1.00570000,1.00580000,3954057.00000000,1652313659999,3977156.61240000,441,79269.00000000,79760.85160000,0
1652313660000,1.00570000,1.00580000,1.00540000,1.00540000,2014815.00000000,1652313719999,2025976.46550000,216,153482.00000000,154343.44250000,0
1652313720000,1.00540000,1.00560000,1.00540000,1.00550000,1988237.00000000,1652313779999,1999103.30160000,200,1205365.00000000,1211996.59180000,0
1652313780000,1.00550000,1.00550000,1.00540000,1.00540000,438424.00000000,1652313839999,440801.84310000,88,103535.00000000,104104.44250000,0
1652313840000,1.00550000,1.00550000,1.00500000,1.00500000,6779657.00000000,1652313899999,6815785.85520000,145,52083.00000000,52364.87550000,0
1652313900000,1.00500000,1.00510000,1.00450000,1.00490000,1142971.00000000,1652313959999,1148611.10580000,110,240748.00000000,241951.21620000,0
1652313960000,1.00490000,1.00510000,1.00490000,1.00500000,1872423.00000000,1652314019999,1881681.21070000,125,286294.00000000,287738.00650000,0
1652314020000,1.00500000,1.00520000,1.00480000,1.00480000,508051.00000000,1652314079999,510591.08370000,157,95800.00000000,96281.57810000,0
1652314080000,1.00480000,1.00550000,1.00460000,1.00470000,773872.00000000,1652314139999,777793.25400000,132,373347.00000000,375332.25720000,0
1652314140000,1.00470000,1.00510000,1.00440000,1.00470000,505604.00000000,1652314199999,507972.18730000,169,276203.00000000,277531.64290000,0
1652314200000,1.00470000,1.00480000,1.00450000,1.00460000,536498.00000000,1652314259999,539013.96660000,152,320176.00000000,321689.21440000,0
1652314260000,1.00460000,1.00470000,1.00450000,1.00470000,180988.00000000,1652314319999,181824.08010000,94,131982.00000000,132596.66410000,0
1652314320000,1.00460000,1.00510000,1.00440000,1.00480000,559088.00000000,1652314379999,561732.78450000,216,375337.00000000,377147.11570000,0
1652314380000,1.00470000,1.00550000,1.00470000,1.00470000,475300.00000000,1652314439999,477608.42640000,202,181513.00000000,182426.00730000,0
1652314440000,1.00470000,1.00480000,1.00430000,1.00450000,1041837.00000000,1652314499999,1046505.32790000,231,374028.00000000,375718.75940000,0
1652314500000,1.00460000,1.00540000,1.00450000,1.00500000,537628.00000000,1652314559999,540192.04700000,149,368133.00000000,369911.10900000,0
1652314560000,1.00490000,1.00510000,1.00450000,1.00460000,393495.00000000,1652314619999,395320.98640000,203,111120.00000000,111636.31780000,0
1652314620000,1.00460000,1.00470000,1.00440000,1.00460000,386739.00000000,1652314679999,388494.80360000,135,204720.00000000,205664.33260000,0
1652314680000,1.00450000,1.00470000,1.00440000,1.00470000,1480990.00000000,1652314739999,1487580.63590000,203,199962.00000000,200891.93530000,0
1652314740000,1.00460000,1.00470000,1.00450000,1.00460000,371932.00000000,1652314799999,373668.49320000,157,277202.00000000,278503.12060000,0
1652314800000,1.00460000,1.00480000,1.00450000,1.00470000,159024.00000000,1652314859999,159760.53640000,152,116998.00000000,117544.03440000,0
1652314860000,1.00470000,1.00480000,1.00450000,1.00470000,130958.00000000,1652314919999,131573.95920000,197,79488.00000000,79865.19380000,0
1652314920000,1.00470000,1.00500000,1.00440000,1.00450000,598481.00000000,1652314979999,601279.76380000,297,344170.00000000,345799.00870000,0
1652314980000,1.00450000,1.00490000,1.00420000,1.00470000,1513279.00000000,1652315039999,1519979.88080000,429,384222.00000000,386007.34590000,0
1652315040000,1.00460000,1.00500000,1.00440000,1.00470000,531615.00000000,1652315099999,534126.40510000,244,329397.00000000,330964.98080000,0
1652315100000,1.00470000,1.00480000,1.00420000,1.00450000,763706.00000000,1652315159999,767170.20660000,359,280678.00000000,281981.39290000,0
1652315160000,1.00440000,1.00460000,1.00420000,1.00460000,413604.00000000,1652315219999,415419.42670000,346,155288.00000000,155990.73090000,0
1652315220000,1.00450000,1.00470000,1.00420000,1.00470000,388003.00000000,1652315279999,389745.51840000,249,285628.00000000,286914.04060000,0
1652315280000,1.00470000,1.00470000,1.00430000,1.00440000,676879.00000000,1652315339999,679931.42680000,223,210161.00000000,211123.48520000,0
1652315340000,1.00440000,1.00460000,1.00430000,1.00430000,733419.00000000,1652315399999,736661.02580000,233,605904.00000000,608591.86240000,0
