node_id,out_degree_w,in_degree_w,eigenvector,betweenness,role,event_id
usdc_binance,0.6702186547991028,0.3058818982447684,0.3799806915236463,0.08333333333333333,mixed,busd_2023
usdt_binance,0.6702186547991028,0.3058818982447684,0.3799806915236463,0.08333333333333333,mixed,busd_2023
curve_3pool,0.5450981416426464,1.3170961531523484,0.8427048508445797,0.0,sink,busd_2023
busd_binance,0.07927834308877202,0.03595384468773876,0.03283112092874494,0.6666666666666666,amplifier,busd_2023
