h,abs_flow,abs_basis,rolling_arb_r,phase
177,2492366.950715,0.001317,-0.3417,post
178,2810669.671145,0.001349,-0.3083,post
179,659352.908136,0.001308,0.2305,post
180,348216.608552,0.001249,0.7089,post
181,5851669.0842,0.001249,-0.3531,post
182,866629.764685,0.001387,-0.3247,post
183,10072.204254,0.001393,-0.4642,post
184,2357849.189935,0.001349,-0.4887,post
185,10697760.080789,0.00132,-0.301,post
186,10891102.86368,0.001249,-0.7735,post
187,264902.303006,0.001249,-0.4675,post
188,3686588.489328,0.001386,-0.3802,post
189,7120117.194762,0.001233,-0.2275,post
190,3652151.141341,0.001238,0.0114,post
191,4124420.708536,0.001208,-0.1394,post
192,3683733.557427,0.001175,-0.0906,post
193,432081.773238,0.001209,0.0799,post
194,56907.691472,0.001237,0.0162,post
195,5797290.877543,0.001218,-0.2271,post
196,304039.699715,0.00126,-0.5264,post
197,1596492.904913,0.001395,-0.2621,post
198,2685869.909486,0.001204,-0.1684,post
199,462533.987522,0.001273,-0.2942,post
200,3007969.858679,0.001154,-0.4304,post
201,9258390.922612,0.001102,-0.7146,post
202,339807.815516,0.001119,-0.4677,post
203,306488.380302,0.001059,-0.2253,post
204,2443395.369279,0.001039,-0.194,post
205,10598143.371128,0.001119,0.2691,post
206,161552.212817,0.001092,0.4194,post
207,2665540.845685,0.001275,0.1339,post
208,2156461.165912,0.001382,-0.0027,post
209,110089.177711,0.001463,-0.3501,post
210,254060.457268,0.00142,-0.523,post
211,4938377.811031,0.001433,0.2434,post
212,17360.061392,0.001349,-0.0994,post
213,805256.188079,0.001285,0.221,post
214,777739.495625,0.001325,0.2547,post
215,469214.284493,0.001349,0.5384,post
216,1698345.927405,0.001372,0.8035,post
217,2131419.123526,0.001449,0.6827,post
218,10904.737547,0.001449,0.1909,post
219,935846.042406,0.001449,0.1239,post
220,1480228.854579,0.001449,0.1106,post
221,135007.883245,0.001449,-0.3604,post
222,648155.657692,0.001449,,post
223,4483261.09936,0.001403,-0.946,post
224,2618653.048755,0.001349,-0.6562,post
225,13786312.879909,0.001333,-0.7778,post
226,9110935.117619,0.001249,-0.7341,post
227,5272217.633213,0.001249,-0.5104,post
228,863.530027,0.001249,0.0768,post
229,5100887.967127,0.001208,0.2639,post
230,7506.445935,0.001155,0.7886,post
231,5817288.229633,0.001268,0.5256,post
232,16188.764346,0.001327,0.0086,post
233,403670.067024,0.001277,-0.0784,post
234,263408.312041,0.001308,-0.1844,post
235,114174.224307,0.001249,0.0578,post
236,4536472.901577,0.001286,-0.2831,post
237,406290.585241,0.001249,0.0078,post
238,172898.299731,0.001227,0.3473,post
239,2159.51377,0.001149,0.4119,post
240,70676.103191,0.00115,0.6282,post
241,290405.768384,0.001149,0.7203,post
242,14000.0,0.001158,0.6619,post
243,2131741.329493,0.001249,0.7592,post
244,527928.43665,0.001249,0.7711,post
245,1752936.924768,0.001249,0.8018,post
246,3550.841243,0.001249,0.5256,post
247,15804.256812,0.001249,0.3712,post
248,1728004.042511,0.001154,-0.3599,post
249,4283288.476782,0.001149,-0.7861,post
250,445100.298782,0.0012,-0.712,post
251,1415111.025038,0.001204,-0.8384,post
252,958137.372322,0.001069,-0.3397,post
253,4592229.73912,0.001238,0.33,post
254,4494514.474302,0.001349,0.5285,post
255,69462.938249,0.00138,0.2248,post
256,1610554.361849,0.001423,0.0643,post
257,920440.946618,0.001425,-0.1078,post
258,2513435.003186,0.001349,-0.7517,post
259,5369443.040581,0.001471,0.1785,post
260,5500743.451105,0.001349,0.0698,post
261,307073.93223,0.001349,0.1839,post
262,6913283.171421,0.001397,0.2548,post
263,2888988.825097,0.001461,0.2972,post
264,3268804.085167,0.001449,0.1441,post
265,889054.485705,0.001476,-0.2476,post
266,6878064.352619,0.001456,0.133,post
267,3928366.456494,0.001349,-0.3594,post
268,8189685.904851,0.001254,-0.6741,post
269,408282.628142,0.001349,-0.4007,post
270,11852569.69892,0.001349,-0.3704,post
271,3727804.398475,0.001278,0.0264,post
272,1783988.177843,0.001249,0.0981,post
273,1199112.573682,0.001362,-0.0497,post
274,3223680.627829,0.00129,0.1919,post
275,6346469.133225,0.001229,0.1937,post
276,3383663.242473,0.001365,-0.5331,post
277,846481.138817,0.001183,-0.0498,post
278,114367.687073,0.001163,0.2216,post
279,1108241.318546,0.001069,0.5232,post
280,3454818.368075,0.001049,0.3147,post
281,9937.430035,0.001049,0.3697,post
282,4386994.146538,0.001049,-0.515,post
283,250739.416282,0.001145,-0.5973,post
284,60450.397896,0.00122,-0.5718,post
285,58586.480441,0.001215,-0.6588,post
286,2054134.816104,0.001149,-0.5296,post
287,47468.79191,0.001175,-0.8991,post
288,84847.954782,0.001149,-0.4313,post
289,6489308.75797,0.001166,-0.3567,post
290,298372.67367,0.001249,-0.3319,post
291,556042.478868,0.001249,-0.3208,post
292,290750.768762,0.001149,-0.1977,post
293,4601399.208901,0.00108,-0.4708,post
294,6545422.063952,0.001049,-0.7205,post
295,870006.872431,0.000975,-0.4818,post
296,8646957.080074,0.000851,-0.6963,post
297,3992168.38969,0.000806,-0.4505,post
298,95317.127216,0.00085,0.106,post
299,2394534.837035,0.000837,0.1331,post
300,5494.407363,0.000753,-0.0103,post
301,28855.849661,0.00085,0.2868,post
302,14532218.725836,0.00085,0.3025,post
303,6572053.262911,0.00102,0.3369,post
304,4678496.563799,0.001157,0.1957,post
305,23544.87717,0.001249,-0.1417,post
306,43774.346467,0.001254,-0.5517,post
307,1000.0,0.001249,-0.9867,post
308,2480106.257296,0.001249,-0.9141,post
309,25272.46669,0.001249,-0.8708,post
311,2600996.404704,0.001249,-0.3084,post
312,1090500.883505,0.001249,-0.3956,post
313,2535825.615416,0.001265,0.4231,post
314,490486.007576,0.001349,-0.3864,post
315,199216.144808,0.001349,-0.4886,post
316,233572.503104,0.001349,-0.8394,post
317,100426.146758,0.001349,-0.8051,post
318,160236.239693,0.001349,-0.9899,post
319,1997353.696346,0.001349,,post
320,64618.269294,0.001349,,post
321,15377417.301729,0.001349,,post
322,2429925.475054,0.001349,,post
323,1059928.395447,0.001349,,post
324,101679.328682,0.001349,,post
325,3905356.048805,0.001349,,post
326,9273347.507174,0.001349,,post
327,10043.203877,0.001349,,post
328,94283.970942,0.001349,,post
329,3948.929268,0.001349,,post
330,1052863.970834,0.001349,,post
331,21683.001086,0.001349,,post
332,1562771.81395,0.001349,,post
333,990020.164862,0.001349,,post
334,68467.331143,0.001392,-0.3999,post
335,76873.645052,0.001349,-0.4167,post
336,199046.060079,0.001349,-0.3196,post
337,1662559.232528,0.001349,-0.455,post
338,1172.601202,0.001379,-0.5118,post
339,9166.695028,0.001464,-0.4036,post
340,47235.414778,0.001449,-0.4346,post
342,126197.377017,0.001387,-0.532,post
343,275140.252307,0.001449,-0.634,post
344,2434325.535408,0.001353,-0.6235,post
345,858.20539,0.001332,-0.427,post
346,3430189.359574,0.001249,-0.7484,post
347,775758.890275,0.001249,-0.5183,post
348,8656.053393,0.001336,-0.4408,post
349,299.322058,0.001266,-0.1897,post
350,1196426.512611,0.001249,-0.5941,post
351,7953126.67144,0.001249,-0.4304,post
352,29301.897553,0.001249,-0.3157,post
353,6981982.798529,0.001249,-0.4287,post
354,194158.068806,0.001236,-0.066,post
355,0.0,0.001149,0.4117,post
356,1024176.187013,0.001149,0.503,post
357,125177.504162,0.001149,0.4387,post
358,6800000.0,0.001062,-0.1113,post
359,1600023.5404,0.001049,-0.6423,post
360,1616134.324386,0.001049,-0.5753,post
361,1625330.628377,0.001049,-0.4267,post
362,199699.901397,0.001049,-0.2571,post
363,588932.368544,0.001049,0.967,post
364,1225245.966567,0.001049,,post
365,354025.945777,0.000961,0.4474,post
366,23274.053632,0.000962,0.5928,post
367,86104.614871,0.000955,0.6354,post
368,1094839.809738,0.00095,0.4693,post
369,2430.532149,0.00095,0.6239,post
370,91678.099882,0.00095,-0.2671,post
371,496.22141,0.00097,-0.4173,post
372,694520.504823,0.001045,0.313,post
373,1053807.13013,0.001074,0.5525,post
374,857432.857642,0.001069,0.9795,post
375,2111934.821743,0.001068,0.786,post
376,5792837.311226,0.001049,0.2816,post
377,1924002.240503,0.001049,-0.3592,post
378,666960.52744,0.001049,-0.4324,post
379,2797405.057548,0.001064,-0.3041,post
380,363459.210838,0.001049,0.0569,post
381,4968775.725555,0.001049,0.0099,post
382,227363.214689,0.001049,0.2594,post
383,64741.273955,0.001142,-0.3152,post
384,159530.752524,0.001175,-0.4712,post
385,3584290.432457,0.001187,-0.0512,post
386,58397.32986,0.001149,-0.2451,post
387,1847691.598378,0.001149,0.4526,post
388,2006451.50446,0.001149,0.5119,post
389,26514.756255,0.001149,0.4733,post
390,333.28592,0.001149,0.7747,post
391,1553594.909964,0.001149,,post
392,5493123.917652,0.001149,,post
393,138065.654871,0.001149,,post
394,107015.031791,0.00123,-0.2504,post
395,684780.319984,0.001205,-0.3516,post
396,170254.061011,0.001149,-0.3652,post
397,934152.387345,0.001149,-0.3275,post
398,6594313.457197,0.001149,-0.3248,post
399,112995.884659,0.001129,-0.2405,post
400,3418356.973144,0.001049,-0.2721,post
401,1065394.741371,0.001049,0.0029,post
402,37300.275514,0.001049,0.298,post
403,201308.515912,0.001049,0.5323,post
404,3726803.587991,0.001049,-0.3774,post
405,714194.098219,0.001049,,post
406,30000.0,0.001049,,post
407,226388.529617,0.001049,,post
408,264278.1747,0.001049,,post
409,6359.537024,0.001139,-0.279,post
410,1536023.733107,0.001149,0.4658,post
411,34351.997578,0.001149,0.361,post
412,87192.2431,0.001149,0.1819,post
413,46837.384571,0.001149,0.0849,post
414,16815.683644,0.001149,0.2407,post
415,415422.444858,0.001149,0.2207,post
416,3848868.650476,0.001149,0.2096,post
417,641777.105215,0.001149,0.2479,post
418,499899.998307,0.001149,,post
419,75243.352644,0.001149,,post
420,1113573.911512,0.001149,,post
422,679773.242837,0.001203,-0.1661,post
423,1264810.002004,0.001149,-0.0373,post
424,1916687.010407,0.001149,-0.1855,post
425,54901.101476,0.001149,-0.1153,post
426,757952.077223,0.001149,-0.2223,post
427,3525905.454067,0.001149,-0.2741,post
428,157238.573318,0.001069,0.4221,post
429,523660.690765,0.001049,0.4559,post
430,2440085.805144,0.001049,0.1073,post
431,9320807.369182,0.001049,-0.2121,post
432,1799357.178378,0.001049,0.0006,post
433,186047.052161,0.001049,-0.2978,post
434,89731.545985,0.001101,-0.3144,post
435,25000.0,0.00111,-0.4804,post
436,19242.371012,0.001049,-0.382,post
437,546530.612669,0.001117,-0.3177,post
438,699030.437621,0.001231,0.7814,post
439,44582.308978,0.001149,0.7052,post
440,1580469.984271,0.001116,0.2389,post
441,378301.070625,0.001165,0.1607,post
442,135495.401546,0.001249,-0.4312,post
443,1405455.038481,0.001198,-0.3498,post
444,2525252.165567,0.001149,-0.4221,post
445,6107905.888829,0.001164,-0.3395,post
446,5290868.11309,0.001092,-0.676,post
447,1968876.980867,0.001049,-0.4145,post
448,7080954.546966,0.001049,-0.3501,post
449,12230848.339268,0.001049,-0.3378,post
450,1239333.073401,0.001049,0.0398,post
451,88520.30654,0.001049,0.069,post
452,57489.399528,0.001049,,post
453,137773.186055,0.00107,-0.3217,post
454,3425362.897429,0.001149,-0.0006,post
455,1186939.67223,0.00118,0.6428,post
456,512046.933916,0.001172,0.5576,post
457,586037.385821,0.001149,0.4483,post
458,2807968.194576,0.001149,0.282,post
459,2105085.369573,0.001104,-0.3842,post
460,241619.388084,0.001049,0.1685,post
461,88681.572296,0.00114,0.1215,post
462,437606.390856,0.001149,0.1771,post
463,795575.715897,0.001149,0.2033,post
464,9468.794671,0.001149,-0.1669,post
465,710551.009082,0.001149,0.2538,post
466,1771749.906123,0.001149,0.4182,post
467,498343.518635,0.001149,,post
468,1886124.253313,0.001096,-0.6248,post
469,1190166.455741,0.001067,-0.4584,post
470,692038.865483,0.001049,-0.0201,post
471,298399.497285,0.00108,0.237,post
472,15167567.547089,0.001149,0.5782,post
473,1579487.671633,0.001149,0.6321,post
474,244594.979068,0.001149,0.4455,post
475,1973419.620352,0.001238,0.1845,post
476,3026136.27393,0.001158,0.0537,post
477,288445.598146,0.001149,-0.1571,post
478,189044.694678,0.001149,0.3941,post
479,163164.577558,0.001195,0.3028,post
480,310000.0,0.001248,-0.007,post
481,186622.900967,0.001248,-0.3443,post
482,62134.1996,0.001248,-0.2563,post
483,828397.277885,0.001129,-0.6401,post
484,168524.056205,0.001148,-0.6153,post
485,267715.402196,0.001149,-0.5703,post
486,19346.421715,0.001149,-0.4652,post
487,9550755.626172,0.001149,-0.1797,post
488,5440.822115,0.001129,0.3222,post
489,1237285.970694,0.001049,0.1438,post
490,7737.895259,0.001049,0.3042,post
491,1938239.065318,0.001049,0.3818,post
492,740.001127,0.001049,0.6597,post
493,276194.48572,0.001049,-0.3452,post
494,474669.297794,0.001049,-0.3672,post
495,63184.472157,0.001049,,post
496,3287294.655787,0.001049,-0.8427,post
497,1217925.255481,0.00111,0.1161,post
498,1245362.827753,0.001149,0.0813,post
499,1092873.906892,0.001149,-0.0527,post
500,287969.175802,0.001149,-0.3492,post
501,395689.471199,0.001148,-0.9169,post
502,612411.598619,0.001147,-0.4507,post
503,30614.464515,0.001147,0.5158,post
504,1305438.604257,0.001146,-0.2673,post
505,51556.845536,0.001149,-0.6497,post
506,78465.702723,0.001149,-0.7301,post
507,102652.753109,0.001123,0.1634,post
508,1084192.228072,0.001049,-0.4896,post
509,294575.98353,0.001049,-0.2386,post
510,364.714115,0.001049,-0.504,post
511,35197.707473,0.001049,-0.3257,post
512,31.610828,0.001049,-0.1745,post
513,232159.435525,0.001049,-0.0237,post
514,57202.691716,0.001049,-0.7354,post
515,215355.110607,0.001049,-0.5794,post
516,72132.442555,0.000995,0.1418,post
517,861682.488322,0.001044,0.1586,post
518,300590.452509,0.001049,0.2656,post
519,1101636.530237,0.001049,0.3635,post
520,1198547.702575,0.001049,0.5462,post
521,337033.620277,0.001049,0.5826,post
522,163910.702572,0.001049,-0.1449,post
523,1748561.179244,0.001049,0.497,post
524,51408.418644,0.001049,0.4334,post
525,12963.581853,0.001049,0.2874,post
526,1128854.6848,0.001049,0.284,post
527,112331.275837,0.001049,0.2507,post
528,3461854.279755,0.00105,0.8555,post
529,83472.118346,0.001049,0.9501,post
530,211361.732084,0.001049,0.9518,post
531,62534.750294,0.000985,0.2956,post
532,1729.821772,0.001049,0.2233,post
533,131074.606181,0.001007,0.3212,post
534,1015529.277746,0.00095,-0.7372,post
535,2606112.103682,0.00095,-0.7165,post
536,11411514.5482,0.000879,-0.8497,post
537,4711645.972788,0.000767,-0.6175,post
538,4572919.801581,0.000749,-0.4515,post
539,2190619.948739,0.000749,-0.0734,post
540,303068.762294,0.000646,0.4834,post
541,3798331.957381,0.000673,0.899,post
542,1183680.842679,0.000729,0.5548,post
543,213165.795553,0.00075,0.1485,post
544,4861751.851568,0.00075,0.1692,post
545,70336.73788,0.000785,-0.1043,post
546,1386435.86278,0.00075,-0.5301,post
547,9471.334761,0.00075,-0.2428,post
548,1412617.509808,0.00075,-0.3329,post
549,747871.653095,0.000796,-0.4089,post
550,238507.849742,0.000759,-0.2933,post
551,818933.198295,0.00075,-0.1105,post
552,25452.55593,0.00075,0.1315,post
553,3104713.629219,0.000652,-0.8323,post
554,1041979.0,0.00065,-0.6861,post
555,100000.0,0.00065,-0.4874,post
556,326143.647992,0.00065,-0.3069,post
557,2607539.436,0.00065,-0.4141,post
558,449936.029092,0.000762,-0.3012,post
559,57138.092903,0.000691,-0.2922,post
560,30761.114586,0.000744,-0.361,post
561,65537.121255,0.000729,-0.5451,post
562,196075.508455,0.000746,-0.7548,post
563,545512.239375,0.00075,0.624,post
564,5894006.335589,0.00075,0.3592,post
565,247157.154138,0.00075,0.3564,post
566,32461.966054,0.00075,0.2778,post
567,317027.826988,0.000824,-0.1747,post
568,534946.567881,0.000817,-0.2856,post
569,715848.91609,0.00075,-0.2965,post
570,877042.717967,0.00075,-0.0818,post
571,188983.338076,0.00075,-0.0564,post
572,1174523.444283,0.00075,-0.4531,post
573,3680610.342062,0.000749,-0.2677,post
574,349661.997104,0.00075,-0.9608,post
575,2553099.684155,0.00075,-0.7898,post
