1655668740000,20131.74000000,20136.42000000,20111.73000000,20124.08000000,33.97383000,1655668799999,683689.38350630,898,15.41093000,310121.57593040,0
1655668800000,20124.07000000,20185.71000000,20116.52000000,20128.54000000,72.30946000,1655668859999,1457561.76411750,1377,38.45313000,775017.45648820,0
1655668860000,20128.53000000,20138.85000000,20083.00000000,20101.67000000,64.99299000,1655668919999,1307159.56807430,1571,25.26826000,508249.58210630,0
1655668920000,20101.66000000,20120.34000000,20090.80000000,20093.25000000,56.01124000,1655668979999,1126335.99876860,1102,31.24346000,628313.34746610,0
1655668980000,20093.25000000,20118.18000000,20050.47000000,20083.18000000,78.21165000,1655669039999,1570407.06072930,1841,35.82537000,719321.73221590,0
1655669040000,20083.19000000,20109.85000000,20067.89000000,20094.01000000,48.06532000,1655669099999,965527.57728930,1018,26.94296000,541285.11371540,0
1655669100000,20094.01000000,20103.20000000,20077.95000000,20077.95000000,24.25688000,1655669159999,487309.17200280,603,11.95874000,240243.10932170,0
1655669160000,20077.96000000,20112.99000000,20077.95000000,20100.20000000,54.66184000,1655669219999,1098577.28697590,947,32.52700000,653690.38825210,0
1655669220000,20100.19000000,20169.15000000,20100.19000000,20160.92000000,68.10179000,1655669279999,1372105.11395650,1291,39.80621000,801832.08357840,0
1655669280000,20160.92000000,20194.04000000,20150.01000000,20188.14000000,42.55797000,1655669339999,858437.95735170,908,22.16409000,447110.36769040,0
1655669340000,20188.14000000,20333.00000000,20170.01000000,20333.00000000,210.98051000,1655669399999,4270831.08615220,3230,148.71160000,3010883.00517150,0
1655669400000,20320.77000000,20346.99000000,20242.55000000,20327.82000000,281.30424000,1655669459999,5712551.36063670,4126,158.19454000,3212163.09588300,0
1655669460000,20326.03000000,20385.00000000,20250.04000000,20264.74000000,300.95987000,1655669519999,6122519.32754650,4200,179.51906000,3652466.33941040,0
1655669520000,20264.74000000,20316.31000000,20227.73000000,20236.04000000,99.58415000,1655669579999,2019267.35773230,2015,50.63108000,1027006.65143560,0
1655669580000,20236.04000000,20284.41000000,20163.57000000,20201.37000000,304.66567000,1655669639999,6160795.56185880,3783,131.24535000,2654033.51629310,0
1655669640000,20201.37000000,20229.83000000,20185.11000000,20185.79000000,41.24056000,1655669699999,833223.87141760,1069,23.24797000,469686.98196820,0
1655669700000,20185.80000000,20233.87000000,20150.43000000,20162.48000000,126.89873000,1655669759999,2562027.15535460,2023,46.33202000,935117.56987860,0
1655669760000,20160.95000000,20188.80000000,20150.00000000,20171.21000000,67.67055000,1655669819999,1364441.38634380,1563,35.15786000,708898.64551800,0
1655669820000,20171.22000000,20233.95000000,20164.91000000,20212.59000000,104.12110000,1655669879999,2103315.10609940,2100,66.97356000,1352779.61010210,0
1655669880000,20212.59000000,20242.28000000,20180.01000000,20180.21000000,134.64427000,1655669939999,2720334.21941690,1611,91.65440000,1851657.60067300,0
1655669940000,20182.40000000,20200.00000000,20165.06000000,20185.93000000,89.90570000,1655669999999,1814291.91621240,1322,31.64380000,638522.00721200,0
1655670000000,20185.92000000,20199.49000000,20155.17000000,20156.49000000,53.62076000,1655670059999,1082137.04978930,1218,31.21122000,629931.58462450,0
1655670060000,20156.50000000,20183.46000000,20140.91000000,20165.47000000,68.36277000,1655670119999,1378152.98566770,1436,30.95331000,624045.63275350,0
1655670120000,20165.47000000,20230.00000000,20165.46000000,20223.51000000,94.40559000,1655670179999,1907520.44872040,1596,57.48120000,1161286.66033670,0
1655670180000,20223.52000000,20242.85000000,20208.23000000,20210.60000000,49.72012000,1655670239999,1005577.19898860,1069,29.53619000,597322.96832530,0
1655670240000,20210.60000000,20247.23000000,20176.02000000,20240.45000000,55.10278000,1655670299999,1114250.52305050,1113,28.28973000,572055.40190820,0
1655670300000,20240.46000000,20260.07000000,20220.88000000,20248.96000000,80.50177000,1655670359999,1629384.44939800,1429,50.02565000,1012579.20278500,0
1655670360000,20248.96000000,20285.00000000,20239.73000000,20257.35000000,46.20997000,1655670419999,936527.50677060,1013,27.49644000,557286.15067450,0
1655670420000,20257.35000000,20269.16000000,20220.96000000,20238.47000000,41.55072000,1655670479999,841138.16833850,1082,17.57210000,355635.04651740,0
1655670480000,20238.46000000,20271.26000000,20220.00000000,20267.72000000,70.26691000,1655670539999,1422662.05581780,1379,41.37263000,837602.23537870,0
1655670540000,20267.72000000,20347.10000000,20264.01000000,20343.44000000,103.82197000,1655670599999,2107991.41603300,2094,62.43666000,1267733.76972350,0
1655670600000,20343.43000000,20496.15000000,20321.45000000,20387.95000000,569.10173000,1655670659999,11619405.62408070,7559,315.06742000,6432881.35024860,0
1655670660000,20387.95000000,20457.12000000,20383.03000000,20410.17000000,214.49088000,1655670719999,4381277.72459490,3078,120.26818000,2456356.85623590,0
1655670720000,20410.18000000,20490.00000000,20382.46000000,20472.63000000,204.71801000,1655670779999,4183807.44832050,3090,100.54720000,2055127.96351290,0
1655670780000,20472.64000000,20716.25000000,20462.32000000,20671.50000000,819.48015000,1655670839999,16878488.27178560,11510,544.72344000,11217089.93096160,0
1655670840000,20671.51000000,20682.59000000,20571.43000000,20592.73000000,241.48810000,1655670899999,4979051.62034640,4530,129.93540000,2678959.75102880,0
1655670900000,20592.73000000,20642.97000000,20527.15000000,20527.16000000,145.35335000,1655670959999,2993638.90903160,2742,76.88476000,1583775.52370480,0
1655670960000,20527.15000000,20683.80000000,20518.91000000,20656.76000000,141.15163000,1655671019999,2908074.34814960,3112,87.35341000,1799824.90083120,0
1655671020000,20656.75000000,20698.60000000,20553.00000000,20558.09000000,207.21240000,1655671079999,4272950.78648030,3227,93.24795000,1923287.98427980,0
1655671080000,20558.85000000,20585.73000000,20485.52000000,20503.39000000,152.11227000,1655671139999,3121939.15061580,2830,64.96045000,1333321.71282090,0
1655671140000,20503.40000000,20520.66000000,20443.52000000,20444.71000000,145.53956000,1655671199999,2981332.06695130,2734,63.79609000,1306682.08703150,0
1655671200000,20444.71000000,20482.97000000,20439.60000000,20455.93000000,66.15201000,1655671259999,1353276.84907380,1754,34.91321000,714216.16974050,0
1655671260000,20455.93000000,20458.28000000,20404.06000000,20441.10000000,98.27786000,1655671319999,2008218.35264020,2108,48.54363000,992016.74536490,0
1655671320000,20441.10000000,20534.42000000,20434.14000000,20515.92000000,81.27447000,1655671379999,1665656.11092700,1717,48.41131000,991957.68541210,0
1655671380000,20515.91000000,20525.00000000,20477.49000000,20482.36000000,73.76735000,1655671439999,1512742.93207810,1550,38.56648000,790838.25755670,0
1655671440000,20482.37000000,20504.54000000,20464.28000000,20491.90000000,78.63889000,1655671499999,1610790.51125860,1402,29.22170000,598470.31374510,0
1655671500000,20491.89000000,20550.00000000,20458.82000000,20550.00000000,103.45059000,1655671559999,2121844.98811510,1878,67.38291000,1381987.38673770,0
1655671560000,20550.00000000,20601.27000000,20512.67000000,20585.50000000,77.14399000,1655671619999,1586423.75617040,1800,44.87761000,922867.16717350,0
1655671620000,20585.48000000,20679.99000000,20577.92000000,20614.29000000,375.47918000,1655671679999,7749165.34647050,5319,230.77487000,4762775.70123300,0
1655671680000,20613.12000000,20636.12000000,20572.94000000,20632.71000000,167.85523000,1655671739999,3458218.75437900,2665,85.10925000,1753299.17619220,0
1655671740000,20634.77000000,20661.89000000,20587.60000000,20605.50000000,84.94090000,1655671799999,1751733.32560400,1592,40.07507000,826423.57418470,0
1655671800000,20605.51000000,20615.66000000,20574.16000000,20577.15000000,41.05802000,1655671859999,845468.72545860,1170,20.03948000,412610.98714240,0
1655671860000,20577.15000000,20665.58000000,20570.00000000,20654.53000000,41.61127000,1655671919999,857883.38332550,1107,25.19207000,519574.12464460,0
1655671920000,20654.53000000,20664.47000000,20551.63000000,20551.64000000,140.43895000,1655671979999,2893684.07863800,2300,63.85146000,1315365.05895950,0
1655671980000,20551.63000000,20551.64000000,20489.01000000,20500.00000000,143.50933000,1655672039999,2943961.08316260,2199,69.72587000,1430292.40049150,0
1655672040000,20497.58000000,20513.09000000,20470.16000000,20481.95000000,62.77253000,1655672099999,1286222.61434870,1565,33.45414000,685466.66417240,0
1655672100000,20481.95000000,20526.37000000,20468.18000000,20502.97000000,64.34900000,1655672159999,1318631.38609330,1368,32.49989000,665923.96871510,0
1655672160000,20502.97000000,20530.90000000,20498.49000000,20522.05000000,38.83000000,1655672219999,796534.13516980,822,22.78935000,467454.81958970,0
1655672220000,20522.06000000,20559.35000000,20498.67000000,20531.69000000,67.65134000,1655672279999,1388761.40238830,1279,25.09399000,515040.23336910,0
1655672280000,20531.69000000,20595.77000000,20511.14000000,20594.03000000,93.69805000,1655672339999,1925914.28687960,1744,50.16425000,1031026.59998460,0
