1679188260000,27147.17000000,27147.17000000,27124.35000000,27124.73000000,0.75158000,1679188319999,20388.77415830,43,0.00616000,167.18124540,0
1679188320000,27128.53000000,27128.53000000,27117.82000000,27123.29000000,0.23058000,1679188379999,6254.30389220,17,0.01011000,274.20685740,0
1679188380000,27128.85000000,27140.05000000,27119.90000000,27121.67000000,0.07670000,1679188439999,2080.63343280,16,0.02012000,545.88564400,0
1679188440000,27120.41000000,27136.35000000,27120.41000000,27136.35000000,0.05341000,1679188499999,1449.08328590,10,0.01230000,333.74711570,0
1679188500000,27143.21000000,27163.03000000,27142.47000000,27163.03000000,0.12662000,1679188559999,3437.32719610,21,0.12069000,3276.26315450,0
1679188560000,27165.18000000,27183.86000000,27165.18000000,27183.86000000,0.18657000,1679188619999,5070.71630950,19,0.16587000,4508.10472550,0
1679188620000,27176.65000000,27176.65000000,27162.56000000,27165.37000000,0.06005000,1679188679999,1631.78217270,12,0.00146000,39.65733760,0
1679188680000,27167.05000000,27167.05000000,27126.93000000,27126.93000000,0.50218000,1679188739999,13630.98922830,52,0.11218000,3043.90072070,0
1679188740000,27130.21000000,27133.04000000,27116.46000000,27118.03000000,0.14212000,1679188799999,3854.45509640,29,0.05279000,1431.64518970,0
1679188800000,27133.57000000,27143.87000000,27133.57000000,27139.02000000,0.08609000,1679188859999,2336.41002000,12,0.04859000,1318.64239500,0
1679188860000,27133.91000000,27155.25000000,27133.91000000,27152.14000000,0.06993000,1679188919999,1898.22886650,17,0.06945000,1885.19434650,0
1679188920000,27149.61000000,27165.82000000,27149.61000000,27165.82000000,0.47225000,1679188979999,12826.94353170,20,0.06792000,1844.50064710,0
1679188980000,27168.08000000,27173.56000000,27158.43000000,27158.43000000,0.60049000,1679189039999,16311.89360860,24,0.05269000,1431.51038690,0
1679189040000,27156.51000000,27158.43000000,27139.31000000,27142.85000000,0.26903000,1679189099999,7305.19404070,18,0.13498000,3665.24353610,0
1679189100000,27154.91000000,27164.70000000,27154.91000000,27162.46000000,0.02342000,1679189159999,636.08784190,6,0.01799000,488.59568410,0
1679189160000,27165.98000000,27174.50000000,27165.98000000,27171.42000000,0.05709000,1679189219999,1551.28582850,10,0.03371000,915.97963770,0
1679189220000,27171.22000000,27171.47000000,27164.76000000,27169.72000000,0.09641000,1679189279999,2619.44607770,6,0.09357000,2542.28407290,0
1679189280000,27169.18000000,27169.18000000,27163.18000000,27165.20000000,0.12612000,1679189339999,3426.10138730,16,0.04712000,1280.08740730,0
1679189340000,27161.56000000,27177.33000000,27161.32000000,27177.33000000,0.03537000,1679189399999,960.79417330,5,0.02090000,567.67288400,0
1679189400000,27180.74000000,27199.96000000,27180.74000000,27199.96000000,0.35519000,1679189459999,9657.40205560,31,0.02460000,668.87510680,0
1679189460000,27201.44000000,27234.00000000,27201.44000000,27234.00000000,0.18555000,1679189519999,5050.18458880,22,0.15068000,4101.03629170,0
1679189520000,27231.85000000,27256.27000000,27231.84000000,27238.69000000,0.18725000,1679189579999,5100.79705160,21,0.07474000,2036.04602660,0
1679189580000,27244.15000000,27257.00000000,27242.61000000,27250.58000000,0.17019000,1679189639999,4637.25779760,29,0.00455000,123.97210150,0
1679189640000,27237.58000000,27237.59000000,27219.49000000,27219.98000000,0.15598000,1679189699999,4246.65021740,32,0.06408000,1744.53781350,0
1679189700000,27231.90000000,27231.90000000,27211.46000000,27211.46000000,0.13017000,1679189759999,3543.66798210,14,0.00278000,75.66432120,0
1679189760000,27208.31000000,27211.04000000,27208.30000000,27210.11000000,0.06562000,1679189819999,1785.52204510,14,0.00000000,0.00000000,0
1679189820000,27214.28000000,27214.28000000,27185.97000000,27193.83000000,0.30247000,1679189879999,8228.93865770,25,0.10451000,2842.96062900,0
1679189880000,27190.45000000,27213.60000000,27190.45000000,27213.60000000,0.02738000,1679189939999,744.75595730,13,0.01512000,411.36086180,0
1679189940000,27217.46000000,27236.95000000,27213.97000000,27213.97000000,0.18775000,1679189999999,5111.95757330,43,0.11131000,3030.76503010,0
1679190000000,27230.33000000,27230.69000000,27220.94000000,27224.42000000,0.09584000,1679190059999,2609.43180950,13,0.05728000,1559.41640310,0
1679190060000,27216.36000000,27216.36000000,27205.54000000,27205.54000000,0.26766000,1679190119999,7282.93806890,36,0.21734000,5913.58464540,0
1679190120000,27205.53000000,27205.53000000,27190.76000000,27197.79000000,0.29266000,1679190179999,7958.85706120,24,0.06952000,1890.60505290,0
1679190180000,27190.77000000,27197.39000000,27189.26000000,27197.39000000,0.06127000,1679190239999,1665.99178700,15,0.05991000,1629.00333660,0
1679190240000,27196.49000000,27202.11000000,27185.96000000,27197.20000000,0.15787000,1679190299999,4292.25050600,30,0.12777000,3473.82216980,0
1679190300000,27185.71000000,27190.23000000,27185.68000000,27190.23000000,0.04399000,1679190359999,1195.91690840,3,0.04399000,1195.91690840,0
1679190360000,27182.66000000,27188.13000000,27167.13000000,27188.13000000,0.15190000,1679190419999,4127.58978020,33,0.08641000,2347.83272700,0
1679190420000,27191.80000000,27191.80000000,27161.87000000,27161.88000000,0.35631000,1679190479999,9681.87159020,28,0.07384000,2006.73008910,0
1679190480000,27165.28000000,27165.55000000,27160.81000000,27165.55000000,0.09497000,1679190539999,2579.82794610,10,0.09118000,2476.88847620,0
1679190540000,27164.72000000,27180.05000000,27164.09000000,27180.05000000,0.18707000,1679190599999,5081.68972650,11,0.02400000,652.01380000,0
1679190600000,27176.41000000,27180.78000000,27169.06000000,27175.79000000,0.19003000,1679190659999,5164.18237390,14,0.17353000,4715.77160890,0
1679190660000,27167.89000000,27174.49000000,27161.57000000,27170.50000000,3.70382000,1679190719999,100632.84884560,36,3.65382000,99274.56784560,0
1679190720000,27170.43000000,27176.07000000,27166.77000000,27170.39000000,0.77476000,1679190779999,21052.39603100,16,0.68378000,18580.63116480,0
1679190780000,27181.66000000,27192.21000000,27181.66000000,27189.47000000,0.58270000,1679190839999,15839.47243880,29,0.05966000,1621.84872200,0
1679190840000,27197.00000000,27201.32000000,27191.64000000,27191.64000000,0.02430000,1679190899999,660.88768930,7,0.01070000,290.99369550,0
1679190900000,27190.60000000,27193.38000000,27175.93000000,27177.25000000,0.18488000,1679190959999,5025.67513050,20,0.07234000,1966.42034240,0
1679190960000,27175.21000000,27231.10000000,27161.10000000,27170.06000000,4.52863000,1679191019999,123126.90108400,64,4.41622000,120073.20509960,0
1679191020000,27176.08000000,27182.51000000,27169.90000000,27169.90000000,0.07965000,1679191079999,2164.54453560,14,0.05206000,1414.87350680,0
1679191080000,27165.44000000,27176.21000000,27165.44000000,27174.85000000,0.03953000,1679191139999,1074.00159550,6,0.02305000,626.19624050,0
